id,latitude,longitude,name,type,color,segment_name,segment_id,url
711,45.699213,-73.898923,Celeron South 15:  [UNCLAIMED],UNCLAIMED,000000,Celeron South 15,7294234,http://www.strava.com/segments/7294234/compare/,
712,45.690435,-73.885003,Celeron North 14:  [UNCLAIMED],UNCLAIMED,000000,Celeron North 14,7294226,http://www.strava.com/segments/7294226/compare/,
713,45.714182,-73.878243,Blainville Test Track:  [UNCLAIMED],UNCLAIMED,000000,Blainville Test Track,4142383,http://www.strava.com/segments/4142383/compare/,
714,45.698592,-73.900668,Blainville/St-Jérome/Blainville:  [UNCLAIMED],UNCLAIMED,000000,Blainville/St-Jérome/Blainville,5467700,http://www.strava.com/segments/5467700/compare/,
715,45.7056974899,-73.6863337085,plaisance :  [UNCLAIMED],UNCLAIMED,000000,plaisance ,2909473,http://www.strava.com/segments/2909473/compare/,
716,45.695461,-73.684085,Plaisance de 344 à Des Seigneurs:  [UNCLAIMED],UNCLAIMED,000000,Plaisance de 344 à Des Seigneurs,8142627,http://www.strava.com/segments/8142627/compare/,
717,45.709727,-73.717204,entrepot loblaws vers le sud:  [UNCLAIMED],UNCLAIMED,000000,entrepot loblaws vers le sud,7258726,http://www.strava.com/segments/7258726/compare/,
718,45.706614,-73.686294,Tronçon Expert Grosse Côte:  [UNCLAIMED],UNCLAIMED,000000,Tronçon Expert Grosse Côte,8029287,http://www.strava.com/segments/8029287/compare/,
719,45.710114,-73.716709,Trans-Terrebonne (golf/Passerelle):  [UNCLAIMED],UNCLAIMED,000000,Trans-Terrebonne (golf/Passerelle),4504778,http://www.strava.com/segments/4504778/compare/,
720,45.711681,-73.680571,Trans-Terrebonne (Plaisance/Passerelle vers Ouest):  [UNCLAIMED],UNCLAIMED,000000,Trans-Terrebonne (Plaisance/Passerelle vers Ouest),4511744,http://www.strava.com/segments/4511744/compare/,
721,45.712068,-73.697649,Trans-Terrebonne (Passerelle/Plaisance):  [UNCLAIMED],UNCLAIMED,000000,Trans-Terrebonne (Passerelle/Plaisance),4504810,http://www.strava.com/segments/4504810/compare/,
722,45.706116,-73.700708,Boisé loop:  [UNCLAIMED],UNCLAIMED,000000,Boisé loop,7764597,http://www.strava.com/segments/7764597/compare/,
723,45.70661,-73.711449,Xc golf le Versant:  [UNCLAIMED],UNCLAIMED,000000,Xc golf le Versant,4412478,http://www.strava.com/segments/4412478/compare/,
724,45.710378,-73.711249,Back home cut over trail terrebonne:  [UNCLAIMED],UNCLAIMED,000000,Back home cut over trail terrebonne,9654738,http://www.strava.com/segments/9654738/compare/,
725,45.699024,-73.646272,Saint-Sacrement Sprint:  [UNCLAIMED],UNCLAIMED,000000,Saint-Sacrement Sprint,4256821,http://www.strava.com/segments/4256821/compare/,
726,45.690245,-73.630002,Vieux-Pont Sud:  [Yibing Wen],Yibing Wen,8126C0,Vieux-Pont Sud,8998240,http://www.strava.com/segments/8998240/compare/,
727,45.7187952194,-73.6228286382,col san antonio:  [UNCLAIMED],UNCLAIMED,000000,col san antonio,2909831,http://www.strava.com/segments/2909831/compare/,
728,45.710731,-73.663206,Lap 2014:  [UNCLAIMED],UNCLAIMED,000000,Lap 2014,7491052,http://www.strava.com/segments/7491052/compare/,
729,45.710191,-73.668555,Côte Boulevard des Seigneurs:  [UNCLAIMED],UNCLAIMED,000000,Côte Boulevard des Seigneurs,3798307,http://www.strava.com/segments/3798307/compare/,
730,45.709058,-73.646256,GUZZO au complet:  [UNCLAIMED],UNCLAIMED,000000,GUZZO au complet,7155340,http://www.strava.com/segments/7155340/compare/,
731,45.711053,-73.626962,Masson's Big Bump:  [UNCLAIMED],UNCLAIMED,000000,Masson's Big Bump,5595117,http://www.strava.com/segments/5595117/compare/,
732,45.7083809562,-73.6679842137,Des Seigneurs:  [UNCLAIMED],UNCLAIMED,000000,Des Seigneurs,1656810,http://www.strava.com/segments/1656810/compare/,
733,45.716073,-73.624396,Côtelette:  [UNCLAIMED],UNCLAIMED,000000,Côtelette,7313014,http://www.strava.com/segments/7313014/compare/,
734,45.706804,-73.615005,Grande Allée Giggity Giggity :  [UNCLAIMED],UNCLAIMED,000000,Grande Allée Giggity Giggity ,5595074,http://www.strava.com/segments/5595074/compare/,
735,45.701447,-73.565627,Ch St-Charles - Bibliothèque à de l'Église:  [UNCLAIMED],UNCLAIMED,000000,Ch St-Charles - Bibliothèque à de l'Église,7548339,http://www.strava.com/segments/7548339/compare/,
736,45.695293,-73.611715,St-Charles/Montée Dumais:  [UNCLAIMED],UNCLAIMED,000000,St-Charles/Montée Dumais,9038049,http://www.strava.com/segments/9038049/compare/,
737,45.698621,-73.579174,Ch St-Charles - Dumais à Desjardins:  [UNCLAIMED],UNCLAIMED,000000,Ch St-Charles - Dumais à Desjardins,7548246,http://www.strava.com/segments/7548246/compare/,
738,45.717327,-73.576468,Montée Dumais overpass 40 dir sud:  [UNCLAIMED],UNCLAIMED,000000,Montée Dumais overpass 40 dir sud,7554889,http://www.strava.com/segments/7554889/compare/,
739,45.716003,-73.58581,640/Charles-Aubert:  [UNCLAIMED],UNCLAIMED,000000,640/Charles-Aubert,7097080,http://www.strava.com/segments/7097080/compare/,
740,45.710782,-73.576913,Montée Dumais overpass 40 dir nord:  [UNCLAIMED],UNCLAIMED,000000,Montée Dumais overpass 40 dir nord,7554879,http://www.strava.com/segments/7554879/compare/,
741,45.695153,-73.610807,Charles-Aubert Nord:  [UNCLAIMED],UNCLAIMED,000000,Charles-Aubert Nord,9729013,http://www.strava.com/segments/9729013/compare/,
742,45.692045,-73.60737,Ch St-Charles - Desjardins à Dumais:  [UNCLAIMED],UNCLAIMED,000000,Ch St-Charles - Desjardins à Dumais,7548256,http://www.strava.com/segments/7548256/compare/,
743,45.713311,-73.605784,Mtb Boucle Horaire:  [UNCLAIMED],UNCLAIMED,000000,Mtb Boucle Horaire,8765637,http://www.strava.com/segments/8765637/compare/,
744,45.716964,-73.603727,Mtb Trail Sud:  [UNCLAIMED],UNCLAIMED,000000,Mtb Trail Sud,8765651,http://www.strava.com/segments/8765651/compare/,
745,45.6897905655,-73.5424103122,lévesque est sprint:  [Yibing Wen],Yibing Wen,8126C0,lévesque est sprint,3867655,http://www.strava.com/segments/3867655/compare/,
746,45.689640045,-73.54259491,Laval Sprint Point:  [UNCLAIMED],UNCLAIMED,000000,Laval Sprint Point,1354952,http://www.strava.com/segments/1354952/compare/,
747,45.708542,-73.510931,344 est overpass de la 40.:  [UNCLAIMED],UNCLAIMED,000000,344 est overpass de la 40.,5162749,http://www.strava.com/segments/5162749/compare/,
748,45.70166,-73.553604,Ch St-Charles de l'Église à Kennedy:  [UNCLAIMED],UNCLAIMED,000000,Ch St-Charles de l'Église à Kennedy,7554788,http://www.strava.com/segments/7554788/compare/,
749,45.705912,-73.523638,Ch St-Charles - Kennedy à de l'Église:  [UNCLAIMED],UNCLAIMED,000000,Ch St-Charles - Kennedy à de l'Église,7548232,http://www.strava.com/segments/7548232/compare/,
750,45.71202,-73.504841,344 ouest overpass de la 40.:  [UNCLAIMED],UNCLAIMED,000000,344 ouest overpass de la 40.,7550064,http://www.strava.com/segments/7550064/compare/,
751,45.694935,-73.533851,Pointe Est Finish Sprint:  [UNCLAIMED],UNCLAIMED,000000,Pointe Est Finish Sprint,9761176,http://www.strava.com/segments/9761176/compare/,
752,45.705862,-73.483813,Pont le Gardeur (2e pont):  [Vitor Lima],Vitor Lima,B7E628,Pont le Gardeur (2e pont),5420995,http://www.strava.com/segments/5420995/compare/,
753,45.6984657515,-73.4844300896,Pont Du Bout De L'Ile. :  [UNCLAIMED],UNCLAIMED,000000,Pont Du Bout De L'Ile. ,2090477,http://www.strava.com/segments/2090477/compare/,
754,45.7133316435,-73.4768403601,pont le gardeur direction ouest:  [Vitor Lima],Vitor Lima,B7E628,pont le gardeur direction ouest,2917433,http://www.strava.com/segments/2917433/compare/,
755,45.70167,-73.4833,Bourdon Island Bridge:  [Vitor Lima],Vitor Lima,B7E628,Bourdon Island Bridge,2369724,http://www.strava.com/segments/2369724/compare/,
756,45.714935,-73.475765,Boul L'Assomption Climb:  [UNCLAIMED],UNCLAIMED,000000,Boul L'Assomption Climb,5786514,http://www.strava.com/segments/5786514/compare/,
757,45.700791,-73.483259,Parc Bout-de-l'île - Parc Pierre-Payet dir Ouest:  [Vitor Lima],Vitor Lima,B7E628,Parc Bout-de-l'île - Parc Pierre-Payet dir Ouest,5291643,http://www.strava.com/segments/5291643/compare/,
758,45.688853,-73.489347,81ieme - pont Legardeur:  [Vitor Lima],Vitor Lima,B7E628,81ieme - pont Legardeur,4525036,http://www.strava.com/segments/4525036/compare/,
759,45.7111250656,-73.3963372093,Chemin de la Baronie:  [UNCLAIMED],UNCLAIMED,000000,Chemin de la Baronie,2312531,http://www.strava.com/segments/2312531/compare/,
760,45.736255,-73.967831,117 StMarguerite/Boise:  [UNCLAIMED],UNCLAIMED,000000,117 StMarguerite/Boise,7554481,http://www.strava.com/segments/7554481/compare/,
761,45.729993,-73.97521,Sprint a J-P:  [UNCLAIMED],UNCLAIMED,000000,Sprint a J-P,4782022,http://www.strava.com/segments/4782022/compare/,
762,45.7226824947,-73.9328361768,St-Pierre / Ste-Marguerite:  [UNCLAIMED],UNCLAIMED,000000,St-Pierre / Ste-Marguerite,1750634,http://www.strava.com/segments/1750634/compare/,
763,45.741907,-73.958537,ste marguerite - cote st-pierre:  [UNCLAIMED],UNCLAIMED,000000,ste marguerite - cote st-pierre,7719789,http://www.strava.com/segments/7719789/compare/,
764,45.729645,-73.942152,BumpySmooth:  [UNCLAIMED],UNCLAIMED,000000,BumpySmooth,9754801,http://www.strava.com/segments/9754801/compare/,
765,45.7418953144,-73.9585479983,strech Parc Lineaire:  [UNCLAIMED],UNCLAIMED,000000,strech Parc Lineaire,1251005,http://www.strava.com/segments/1251005/compare/,
766,45.742114,-73.958829,Bumpy South:  [UNCLAIMED],UNCLAIMED,000000,Bumpy South,9754795,http://www.strava.com/segments/9754795/compare/,
767,45.721453,-73.887532,Recupération:  [UNCLAIMED],UNCLAIMED,000000,Recupération,5740155,http://www.strava.com/segments/5740155/compare/,
768,45.730687,-73.821876,bosse Mtée Gagnon sud:  [UNCLAIMED],UNCLAIMED,000000,bosse Mtée Gagnon sud,4716687,http://www.strava.com/segments/4716687/compare/,
769,45.735636,-73.741296,Martin de Valiquette à Ste-Claire:  [UNCLAIMED],UNCLAIMED,000000,Martin de Valiquette à Ste-Claire,9422731,http://www.strava.com/segments/9422731/compare/,
770,45.729996,-73.697524,Ch. Comtois - Martin:  [UNCLAIMED],UNCLAIMED,000000,Ch. Comtois - Martin,4944930,http://www.strava.com/segments/4944930/compare/,
771,45.730835,-73.676139,Boul. des Entreprises:  [UNCLAIMED],UNCLAIMED,000000,Boul. des Entreprises,5436534,http://www.strava.com/segments/5436534/compare/,
772,45.735093,-73.715111,Trans Terrebonne - chemin Martin à chemin Comtois:  [UNCLAIMED],UNCLAIMED,000000,Trans Terrebonne - chemin Martin à chemin Comtois,9966583,http://www.strava.com/segments/9966583/compare/,
773,45.7278102078,-73.6194399185,cote esplanade:  [UNCLAIMED],UNCLAIMED,000000,cote esplanade,2902187,http://www.strava.com/segments/2902187/compare/,
774,45.725529,-73.640779,Piste Cyclable Esplande/Boul Mascouche:  [UNCLAIMED],UNCLAIMED,000000,Piste Cyclable Esplande/Boul Mascouche,7168968,http://www.strava.com/segments/7168968/compare/,
775,45.74574,-73.623323,Montée Boul mascouche:  [UNCLAIMED],UNCLAIMED,000000,Montée Boul mascouche,7232794,http://www.strava.com/segments/7232794/compare/,
776,45.745958,-73.629547,CLM piste cyclable:  [UNCLAIMED],UNCLAIMED,000000,CLM piste cyclable,3915051,http://www.strava.com/segments/3915051/compare/,
777,45.726308,-73.656766,CLM L'esplanade:  [UNCLAIMED],UNCLAIMED,000000,CLM L'esplanade,4986771,http://www.strava.com/segments/4986771/compare/,
778,45.745774,-73.669708,CLM Cemin Pincourt:  [UNCLAIMED],UNCLAIMED,000000,CLM Cemin Pincourt,4900259,http://www.strava.com/segments/4900259/compare/,
779,45.735256,-73.621961,Sprint_Bourque:  [UNCLAIMED],UNCLAIMED,000000,Sprint_Bourque,4663183,http://www.strava.com/segments/4663183/compare/,
780,45.725529,-73.658009,640 voie service:  [UNCLAIMED],UNCLAIMED,000000,640 voie service,7715888,http://www.strava.com/segments/7715888/compare/,
781,45.7347253617,-73.6547131464,Avenue Normandie Climb:  [UNCLAIMED],UNCLAIMED,000000,Avenue Normandie Climb,2217803,http://www.strava.com/segments/2217803/compare/,
782,45.739483,-73.632384,ridge:  [UNCLAIMED],UNCLAIMED,000000,ridge,9899190,http://www.strava.com/segments/9899190/compare/,
783,45.722504,-73.606852,Aéroport de Mascouche:  [UNCLAIMED],UNCLAIMED,000000,Aéroport de Mascouche,7823680,http://www.strava.com/segments/7823680/compare/,
784,45.719632,-73.583494,Avenue de la Gare Nord:  [UNCLAIMED],UNCLAIMED,000000,Avenue de la Gare Nord,9729022,http://www.strava.com/segments/9729022/compare/,
785,45.732887,-73.51394,24 Km lap:  [UNCLAIMED],UNCLAIMED,000000,24 Km lap,9453046,http://www.strava.com/segments/9453046/compare/,
786,45.7497989573,-73.4649079666,Repen:  [UNCLAIMED],UNCLAIMED,000000,Repen,1691336,http://www.strava.com/segments/1691336/compare/,
787,45.727649,-73.470165,record pace:  [UNCLAIMED],UNCLAIMED,000000,record pace,7218419,http://www.strava.com/segments/7218419/compare/,
788,45.742124,-73.450509,Hyberville Ouest (Brien - L'Orange):  [UNCLAIMED],UNCLAIMED,000000,Hyberville Ouest (Brien - L'Orange),5291384,http://www.strava.com/segments/5291384/compare/,
789,45.385686,-73.962883,Manning Hill:  [UNCLAIMED],UNCLAIMED,000000,Manning Hill,5020843,http://www.strava.com/segments/5020843/compare/,
790,45.384852,-73.519894,Dirt Diamonds:  [UNCLAIMED],UNCLAIMED,000000,Dirt Diamonds,7384524,http://www.strava.com/segments/7384524/compare/,
791,45.395593,-73.961243,Circuit L'lle Perrot:  [UNCLAIMED],UNCLAIMED,000000,Circuit L'lle Perrot,7083368,http://www.strava.com/segments/7083368/compare/,
792,45.394751,-73.957831,Île Perrot Loop:  [UNCLAIMED],UNCLAIMED,000000,Île Perrot Loop,3990624,http://www.strava.com/segments/3990624/compare/,
793,45.394368,-73.957192,Tour Île Perrot:  [UNCLAIMED],UNCLAIMED,000000,Tour Île Perrot,4301760,http://www.strava.com/segments/4301760/compare/,
794,45.3947948478,-73.9578483626,Île Perrot Anti-clockwise complete loop:  [UNCLAIMED],UNCLAIMED,000000,Île Perrot Anti-clockwise complete loop,1302908,http://www.strava.com/segments/1302908/compare/,
795,45.398656,-73.959545,Ile Perrot Outer Perimeter Loop:  [UNCLAIMED],UNCLAIMED,000000,Ile Perrot Outer Perimeter Loop,10097309,http://www.strava.com/segments/10097309/compare/,
796,45.399098,-73.525577,La Montréalaise 155 km:  [UNCLAIMED],UNCLAIMED,000000,La Montréalaise 155 km,5513200,http://www.strava.com/segments/5513200/compare/,
797,45.404573,-73.93749,Senneville - SteMarie - McGill/Mac:  [UNCLAIMED],UNCLAIMED,000000,Senneville - SteMarie - McGill/Mac,4328222,http://www.strava.com/segments/4328222/compare/,
798,45.405499,-73.937294,Mac Fields-Senneville-St-Annes:  [UNCLAIMED],UNCLAIMED,000000,Mac Fields-Senneville-St-Annes,5568378,http://www.strava.com/segments/5568378/compare/,
799,45.405499,-73.937294,Mac Fields-Senneville-St-Annes:  [UNCLAIMED],UNCLAIMED,000000,Mac Fields-Senneville-St-Annes,5568361,http://www.strava.com/segments/5568361/compare/,
800,45.408316,-73.955197,Sainte-Anne 10mile TT:  [UNCLAIMED],UNCLAIMED,000000,Sainte-Anne 10mile TT,9601684,http://www.strava.com/segments/9601684/compare/,
801,45.407675,-73.940144,John Abbot Intervals:  [UNCLAIMED],UNCLAIMED,000000,John Abbot Intervals,666077,http://www.strava.com/segments/666077/compare/,
802,45.4164360836,-73.4639037307,Laprairie Criterium:  [UNCLAIMED],UNCLAIMED,000000,Laprairie Criterium,1424649,http://www.strava.com/segments/1424649/compare/,
803,45.4222285117,-73.9363288481,Dave's course:  [UNCLAIMED],UNCLAIMED,000000,Dave's course,1596734,http://www.strava.com/segments/1596734/compare/,
804,45.4219908547,-73.9365361165,Dave Course #2 - NEW:  [UNCLAIMED],UNCLAIMED,000000,Dave Course #2 - NEW,1775827,http://www.strava.com/segments/1775827/compare/,
805,45.420997,-73.876181,Ile Bizard:  [UNCLAIMED],UNCLAIMED,000000,Ile Bizard,4505736,http://www.strava.com/segments/4505736/compare/,
806,45.428264,-73.675348,Parc René-Lésvesque - Canal Lachine ouest:  [Mario Born],Mario Born,FF9233,Parc René-Lésvesque - Canal Lachine ouest,820240,http://www.strava.com/segments/820240/compare/,
807,45.4282808863,-73.6761629395,Parc Rene-Levesque Loop counter clock wise:  [Mario Born],Mario Born,FF9233,Parc Rene-Levesque Loop counter clock wise,2471990,http://www.strava.com/segments/2471990/compare/,
808,45.428387,-73.676421,Ti-René Park Loop (almost):  [Mario Born],Mario Born,FF9233,Ti-René Park Loop (almost),2574259,http://www.strava.com/segments/2574259/compare/,
809,45.428114,-73.676099,Parc Rene-Levesque Loop clock wise:  [UNCLAIMED],UNCLAIMED,000000,Parc Rene-Levesque Loop clock wise,5292277,http://www.strava.com/segments/5292277/compare/,
810,45.43234,-73.483781,Brossard Fat bike lap:  [UNCLAIMED],UNCLAIMED,000000,Brossard Fat bike lap,8830733,http://www.strava.com/segments/8830733/compare/,
811,45.436538,-73.86499,Sherbrooke/Ste-Marie Crit:  [UNCLAIMED],UNCLAIMED,000000,Sherbrooke/Ste-Marie Crit,5543577,http://www.strava.com/segments/5543577/compare/,
812,45.437105,-73.674229,triathlon_lachine_1xloop:  [UNCLAIMED],UNCLAIMED,000000,triathlon_lachine_1xloop,7473163,http://www.strava.com/segments/7473163/compare/,
813,45.436928,-73.453113,Louisbourg Park:  [UNCLAIMED],UNCLAIMED,000000,Louisbourg Park,5137103,http://www.strava.com/segments/5137103/compare/,
814,45.438664,-73.922501,Full Fat Bike SBCU :  [UNCLAIMED],UNCLAIMED,000000,Full Fat Bike SBCU ,8974126,http://www.strava.com/segments/8974126/compare/,
815,45.439305,-73.672622,10 tours mardi de LaChine:  [UNCLAIMED],UNCLAIMED,000000,10 tours mardi de LaChine,7887639,http://www.strava.com/segments/7887639/compare/,
816,45.439305,-73.672622,5 tours mardi de LaChine:  [UNCLAIMED],UNCLAIMED,000000,5 tours mardi de LaChine,7887626,http://www.strava.com/segments/7887626/compare/,
817,45.439305,-73.672622,15 tours mardi de LaChine:  [UNCLAIMED],UNCLAIMED,000000,15 tours mardi de LaChine,7887649,http://www.strava.com/segments/7887649/compare/,
818,45.441779606,-73.696014639,Grove Hill 32nd Ave CX Course:  [UNCLAIMED],UNCLAIMED,000000,Grove Hill 32nd Ave CX Course,831431,http://www.strava.com/segments/831431/compare/,
819,45.441752281,-73.6947753746,Grove Hill Loop:  [UNCLAIMED],UNCLAIMED,000000,Grove Hill Loop,788947,http://www.strava.com/segments/788947/compare/,
820,45.443652,-73.635079,Cote de la STM:  [UNCLAIMED],UNCLAIMED,000000,Cote de la STM,4664971,http://www.strava.com/segments/4664971/compare/,
821,45.443341,-73.576994,Triathlon de Verdun - Course à pied :  [UNCLAIMED],UNCLAIMED,000000,Triathlon de Verdun - Course à pied ,4817960,http://www.strava.com/segments/4817960/compare/,
822,45.443723,-73.576918,Triathlon Verdun - 2014:  [UNCLAIMED],UNCLAIMED,000000,Triathlon Verdun - 2014,7865432,http://www.strava.com/segments/7865432/compare/,
823,45.447743,-73.716001,Sir George 200m Sprints:  [UNCLAIMED],UNCLAIMED,000000,Sir George 200m Sprints,5431678,http://www.strava.com/segments/5431678/compare/,
824,45.4450618755,-73.7031178828,Carignan MTB Loop:  [UNCLAIMED],UNCLAIMED,000000,Carignan MTB Loop,788944,http://www.strava.com/segments/788944/compare/,
825,45.447337,-73.619137,Angrignon Circuit (Detour) 5 LAPS:  [UNCLAIMED],UNCLAIMED,000000,Angrignon Circuit (Detour) 5 LAPS,8208137,http://www.strava.com/segments/8208137/compare/,
826,45.447197,-73.619474,Angrignon Circuit (Detour) 1 LAP:  [UNCLAIMED],UNCLAIMED,000000,Angrignon Circuit (Detour) 1 LAP,8208123,http://www.strava.com/segments/8208123/compare/,
827,45.445753,-73.616188,Carrefour Angrignon TT:  [UNCLAIMED],UNCLAIMED,000000,Carrefour Angrignon TT,8246674,http://www.strava.com/segments/8246674/compare/,
828,45.449352,-73.628359,Tour Lasalle-Verdun:  [UNCLAIMED],UNCLAIMED,000000,Tour Lasalle-Verdun,9791536,http://www.strava.com/segments/9791536/compare/,
829,45.450667,-73.627218,Tour Verdun-Lasalle:  [UNCLAIMED],UNCLAIMED,000000,Tour Verdun-Lasalle,9791574,http://www.strava.com/segments/9791574/compare/,
830,45.45261005,-73.64445722,MoWest Loop:  [UNCLAIMED],UNCLAIMED,000000,MoWest Loop,2384192,http://www.strava.com/segments/2384192/compare/,
831,45.455652,-73.440804,Av. Colomb:  [UNCLAIMED],UNCLAIMED,000000,Av. Colomb,7424782,http://www.strava.com/segments/7424782/compare/,
832,45.460049,-73.623616,T00nie Crit 2015. 1 Lap:  [Sasha Wloski],Sasha Wloski,FFEE33,T00nie Crit 2015. 1 Lap,9825521,http://www.strava.com/segments/9825521/compare/,
833,45.4629139463,-73.5690937658,Sprint (around home) 02:  [Mario Born],Mario Born,FF9233,Sprint (around home) 02,1778061,http://www.strava.com/segments/1778061/compare/,
834,45.46508,-73.632183,Avenue Monkland E. (Cavendish / West Hill):  [Sasha Wloski],Sasha Wloski,FFEE33,Avenue Monkland E. (Cavendish / West Hill),9919018,http://www.strava.com/segments/9919018/compare/,
835,45.467214,-73.630156,Avenue West Hill S. (Monkland / Sherbrooke):  [Sasha Wloski],Sasha Wloski,FFEE33,Avenue West Hill S. (Monkland / Sherbrooke),9919022,http://www.strava.com/segments/9919022/compare/,
836,45.465213,-73.595958,Lap de l'Eglise :  [UNCLAIMED],UNCLAIMED,000000,Lap de l'Eglise ,4194535,http://www.strava.com/segments/4194535/compare/,
837,45.4655844625,-73.5935432743,Go Cabot!:  [Mario Born],Mario Born,FF9233,Go Cabot!,2567751,http://www.strava.com/segments/2567751/compare/,
838,45.46689,-73.531712,Estacade et voie maritime aller-retour:  [UNCLAIMED],UNCLAIMED,000000,Estacade et voie maritime aller-retour,7670191,http://www.strava.com/segments/7670191/compare/,
839,45.47148,-73.58118,Pont Beaudoin - Parc - And Back:  [UNCLAIMED],UNCLAIMED,000000,Pont Beaudoin - Parc - And Back,7769045,http://www.strava.com/segments/7769045/compare/,
840,45.4702226306,-73.5697918945,Sprint (around home) 04:  [Mario Born],Mario Born,FF9233,Sprint (around home) 04,1836985,http://www.strava.com/segments/1836985/compare/,
841,45.475383,-73.607944,Marlowe Climb Short:  [Sasha Wloski],Sasha Wloski,FFEE33,Marlowe Climb Short,9997772,http://www.strava.com/segments/9997772/compare/,
842,45.4780600034,-73.5746237263,Canal Lachine - Aller-Retour:  [UNCLAIMED],UNCLAIMED,000000,Canal Lachine - Aller-Retour,1202402,http://www.strava.com/segments/1202402/compare/,
843,45.47818,-73.574525,Atwater - parc Rene Levesque - Atwater bikepath:  [UNCLAIMED],UNCLAIMED,000000,Atwater - parc Rene Levesque - Atwater bikepath,4537906,http://www.strava.com/segments/4537906/compare/,
844,45.481802,-73.595471,Through Westmount Park West:  [Sasha Wloski],Sasha Wloski,FFEE33,Through Westmount Park West,3956741,http://www.strava.com/segments/3956741/compare/,
845,45.4820291698,-73.7660758663,Techno Park- Saint Laurent Medium Loop:  [UNCLAIMED],UNCLAIMED,000000,Techno Park- Saint Laurent Medium Loop,679012,http://www.strava.com/segments/679012/compare/,
846,45.484684892,-73.7642468512,Techno Parc St-Laurent:  [UNCLAIMED],UNCLAIMED,000000,Techno Parc St-Laurent,1683038,http://www.strava.com/segments/1683038/compare/,
847,45.485147,-73.627595,Chemin Circle "Full blast lap" :  [UNCLAIMED],UNCLAIMED,000000,Chemin Circle "Full blast lap" ,9035185,http://www.strava.com/segments/9035185/compare/,
848,45.482616,-73.591666,Avenue Kensington N. (Sainte-Catherine/Maisonneuve):  [Sasha Wloski],Sasha Wloski,FFEE33,Avenue Kensington N. (Sainte-Catherine/Maisonneuve),8509610,http://www.strava.com/segments/8509610/compare/,
849,45.482434,-73.585358,Atwater Exit Climb:  [Mario Born],Mario Born,FF9233,Atwater Exit Climb,3935214,http://www.strava.com/segments/3935214/compare/,
850,45.487236,-73.621819,Victoria - Final Push:  [Henry Jenkins],Henry Jenkins,F72304,Victoria - Final Push,7547474,http://www.strava.com/segments/7547474/compare/,
851,45.485552,-73.612455,EdgeHill:  [Sasha Wloski],Sasha Wloski,FFEE33,EdgeHill,4543071,http://www.strava.com/segments/4543071/compare/,
852,45.488305,-73.606952,Edgehill Reverse:  [Sasha Wloski],Sasha Wloski,FFEE33,Edgehill Reverse,7977902,http://www.strava.com/segments/7977902/compare/,
853,45.487549,-73.596013,Clarke to Montrose:  [Sasha Wloski],Sasha Wloski,FFEE33,Clarke to Montrose,6705096,http://www.strava.com/segments/6705096/compare/,
854,45.4852914065,-73.5987708997,Av Church Hill:  [Sasha Wloski],Sasha Wloski,FFEE33,Av Church Hill,2477484,http://www.strava.com/segments/2477484/compare/,
855,45.4858228192,-73.5806700122,Atwater (St.Antoine to R.L.):  [Josh Felker],Josh Felker,BA9778,Atwater (St.Antoine to R.L.),3635238,http://www.strava.com/segments/3635238/compare/,
856,45.485434,-73.580475,Atwater part 1:  [Josh Felker],Josh Felker,BA9778,Atwater part 1,5777922,http://www.strava.com/segments/5777922/compare/,
857,45.487127,-73.567471,Rue des Seigneurs N. (William / Lionel-Groulx):  [Josh Felker],Josh Felker,BA9778,Rue des Seigneurs N. (William / Lionel-Groulx),9911218,http://www.strava.com/segments/9911218/compare/,
858,45.4863,-73.541345,Technoparc loop:  [Mario Born],Mario Born,FF9233,Technoparc loop,7404973,http://www.strava.com/segments/7404973/compare/,
859,45.486265,-73.541439,Technoparc x3:  [Mario Born],Mario Born,FF9233,Technoparc x3,7404980,http://www.strava.com/segments/7404980/compare/,
860,45.490736,-73.871168,Ile Bizard anti-horaire:  [UNCLAIMED],UNCLAIMED,000000,Ile Bizard anti-horaire,4589489,http://www.strava.com/segments/4589489/compare/,
861,45.490942,-73.870861,Tour Île-Bizard antihoraire:  [Leila H],Leila H,FBEFAE,Tour Île-Bizard antihoraire,10051781,http://www.strava.com/segments/10051781/compare/,
862,45.490548,-73.660821,thePack T00nie Crit Lap:  [UNCLAIMED],UNCLAIMED,000000,thePack T00nie Crit Lap,7528654,http://www.strava.com/segments/7528654/compare/,
863,45.490445,-73.660906,T00nie Crit$ 1Lap:  [UNCLAIMED],UNCLAIMED,000000,T00nie Crit$ 1Lap,7528766,http://www.strava.com/segments/7528766/compare/,
864,45.491646,-73.658395,Painted track skills:  [Sasha Wloski],Sasha Wloski,FFEE33,Painted track skills,9761604,http://www.strava.com/segments/9761604/compare/,
865,45.490674,-73.613014,Criterium des jardins de Madame Surrey:  [Sasha Wloski],Sasha Wloski,FFEE33,Criterium des jardins de Madame Surrey,9035193,http://www.strava.com/segments/9035193/compare/,
866,45.488904,-73.611766,Summit Crescent (Sprint) - From Gordon Crescent to Summit Circle:  [Sasha Wloski],Sasha Wloski,FFEE33,Summit Crescent (Sprint) - From Gordon Crescent to Summit Circle,5090988,http://www.strava.com/segments/5090988/compare/,
867,45.488678,-73.605351,Westmount Bellevue:  [Sasha Wloski],Sasha Wloski,FFEE33,Westmount Bellevue,663008,http://www.strava.com/segments/663008/compare/,
